dataset,model,sample_id,task_type,correct_format_count,correct_formats,oracle_correct,sheetflex_correct,correct_latex,correct_markdown,correct_json_cells,correct_json_rows,correct_image,correct_excel_1_image
spreadsheet,gemma-4-12B-it,408-5,Sheet-Level Manipulation,2,latex+json_cells,True,True,True,False,True,False,False,False
spreadsheet,gemma-4-12B-it,433-47,Sheet-Level Manipulation,0,none,False,False,False,False,False,False,False,False
spreadsheet,gemma-4-12B-it,455-35,Sheet-Level Manipulation,4,latex+markdown+json_rows+excel_1_image,True,True,True,True,False,True,False,True
spreadsheet,gemma-4-12B-it,469-9,Sheet-Level Manipulation,5,latex+markdown+json_cells+image+excel_1_image,True,True,True,True,True,False,True,True
spreadsheet,gemma-4-12B-it,472-15,Sheet-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,477-45,Sheet-Level Manipulation,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
spreadsheet,gemma-4-12B-it,493-18,Sheet-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,547-18,Sheet-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,61-4,Sheet-Level Manipulation,0,none,False,False,False,False,False,False,False,False
spreadsheet,gemma-4-12B-it,66-24,Sheet-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,73-45,Sheet-Level Manipulation,0,none,False,False,False,False,False,False,False,False
spreadsheet,gemma-4-12B-it,79-7,Sheet-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,80-42,Sheet-Level Manipulation,0,none,False,False,False,False,False,False,False,False
spreadsheet,gemma-4-12B-it,82-30,Sheet-Level Manipulation,1,json_cells,True,False,False,False,True,False,False,False
spreadsheet,gemma-4-12B-it,82-38,Sheet-Level Manipulation,2,markdown+json_rows,True,False,False,True,False,True,False,False
spreadsheet,gemma-4-12B-it,84-40,Sheet-Level Manipulation,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
spreadsheet,gemma-4-12B-it,91-34,Sheet-Level Manipulation,0,none,False,False,False,False,False,False,False,False
spreadsheet,gemma-4-12B-it,97-36,Sheet-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,105-24,Sheet-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,109-21,Sheet-Level Manipulation,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
spreadsheet,gemma-4-12B-it,118-50,Sheet-Level Manipulation,0,none,False,False,False,False,False,False,False,False
spreadsheet,gemma-4-12B-it,130-9,Sheet-Level Manipulation,0,none,False,False,False,False,False,False,False,False
spreadsheet,gemma-4-12B-it,142-19,Sheet-Level Manipulation,2,json_rows+excel_1_image,True,False,False,False,False,True,False,True
spreadsheet,gemma-4-12B-it,146-49,Sheet-Level Manipulation,0,none,False,False,False,False,False,False,False,False
spreadsheet,gemma-4-12B-it,147-48,Sheet-Level Manipulation,3,json_cells+image+excel_1_image,True,True,False,False,True,False,True,True
spreadsheet,gemma-4-12B-it,156-14,Sheet-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,157-4,Sheet-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,160-6,Sheet-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,165-23,Sheet-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,168-17,Sheet-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,170-13,Sheet-Level Manipulation,0,none,False,False,False,False,False,False,False,False
spreadsheet,gemma-4-12B-it,177-6,Sheet-Level Manipulation,2,latex+markdown,True,True,True,True,False,False,False,False
spreadsheet,gemma-4-12B-it,178-22,Sheet-Level Manipulation,5,latex+markdown+json_cells+json_rows+excel_1_image,True,False,True,True,True,True,False,True
spreadsheet,gemma-4-12B-it,191-40,Sheet-Level Manipulation,0,none,False,False,False,False,False,False,False,False
spreadsheet,gemma-4-12B-it,194-19,Sheet-Level Manipulation,0,none,False,False,False,False,False,False,False,False
spreadsheet,gemma-4-12B-it,203-15,Sheet-Level Manipulation,0,none,False,False,False,False,False,False,False,False
spreadsheet,gemma-4-12B-it,208-20,Sheet-Level Manipulation,1,excel_1_image,True,True,False,False,False,False,False,True
spreadsheet,gemma-4-12B-it,230-16,Sheet-Level Manipulation,2,latex+image,True,True,True,False,False,False,True,False
spreadsheet,gemma-4-12B-it,236-22,Sheet-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,250-20,Sheet-Level Manipulation,1,latex,True,False,True,False,False,False,False,False
spreadsheet,gemma-4-12B-it,254-34,Sheet-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,108-24,Sheet-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,120-24,Sheet-Level Manipulation,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
spreadsheet,gemma-4-12B-it,141-20,Sheet-Level Manipulation,5,markdown+json_cells+json_rows+image+excel_1_image,True,True,False,True,True,True,True,True
spreadsheet,gemma-4-12B-it,142-12,Sheet-Level Manipulation,3,latex+json_cells+json_rows,True,True,True,False,True,True,False,False
spreadsheet,gemma-4-12B-it,183-8,Sheet-Level Manipulation,0,none,False,False,False,False,False,False,False,False
spreadsheet,gemma-4-12B-it,188-39,Sheet-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,192-22,Sheet-Level Manipulation,5,latex+markdown+json_cells+image+excel_1_image,True,True,True,True,True,False,True,True
spreadsheet,gemma-4-12B-it,209-30,Sheet-Level Manipulation,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
spreadsheet,gemma-4-12B-it,227-40,Sheet-Level Manipulation,1,image,True,False,False,False,False,False,True,False
spreadsheet,gemma-4-12B-it,247-24,Sheet-Level Manipulation,0,none,False,False,False,False,False,False,False,False
spreadsheet,gemma-4-12B-it,302-1,Sheet-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,325-44,Sheet-Level Manipulation,3,latex+json_rows+excel_1_image,True,True,True,False,False,True,False,True
spreadsheet,gemma-4-12B-it,334-11,Sheet-Level Manipulation,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
spreadsheet,gemma-4-12B-it,341-14,Sheet-Level Manipulation,3,latex+json_cells+json_rows,True,True,True,False,True,True,False,False
spreadsheet,gemma-4-12B-it,343-20,Sheet-Level Manipulation,2,json_rows+excel_1_image,True,False,False,False,False,True,False,True
spreadsheet,gemma-4-12B-it,353-6,Sheet-Level Manipulation,0,none,False,False,False,False,False,False,False,False
spreadsheet,gemma-4-12B-it,353-29,Sheet-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,359-21,Sheet-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,367-23,Sheet-Level Manipulation,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
spreadsheet,gemma-4-12B-it,370-43,Sheet-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,374-18,Sheet-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,374-31,Sheet-Level Manipulation,0,none,False,False,False,False,False,False,False,False
spreadsheet,gemma-4-12B-it,379-36,Sheet-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,382-10,Sheet-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,382-29,Sheet-Level Manipulation,1,json_rows,True,False,False,False,False,True,False,False
spreadsheet,gemma-4-12B-it,387-16,Sheet-Level Manipulation,2,json_cells+excel_1_image,True,False,False,False,True,False,False,True
spreadsheet,gemma-4-12B-it,388-47,Sheet-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,395-36,Sheet-Level Manipulation,2,latex+json_rows,True,False,True,False,False,True,False,False
spreadsheet,gemma-4-12B-it,398-14,Sheet-Level Manipulation,0,none,False,False,False,False,False,False,False,False
spreadsheet,gemma-4-12B-it,399-14,Sheet-Level Manipulation,2,markdown+image,True,False,False,True,False,False,True,False
spreadsheet,gemma-4-12B-it,402-43,Sheet-Level Manipulation,4,latex+markdown+json_cells+json_rows,True,False,True,True,True,True,False,False
spreadsheet,gemma-4-12B-it,408-39,Sheet-Level Manipulation,3,latex+markdown+excel_1_image,True,True,True,True,False,False,False,True
spreadsheet,gemma-4-12B-it,409-45,Sheet-Level Manipulation,1,json_rows,True,False,False,False,False,True,False,False
spreadsheet,gemma-4-12B-it,414-20,Sheet-Level Manipulation,5,latex+markdown+json_cells+image+excel_1_image,True,True,True,True,True,False,True,True
spreadsheet,gemma-4-12B-it,416-15,Sheet-Level Manipulation,2,markdown+excel_1_image,True,False,False,True,False,False,False,True
spreadsheet,gemma-4-12B-it,416-27,Sheet-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,423-16,Sheet-Level Manipulation,0,none,False,False,False,False,False,False,False,False
spreadsheet,gemma-4-12B-it,438-18,Sheet-Level Manipulation,4,latex+markdown+json_rows+image,True,True,True,True,False,True,True,False
spreadsheet,gemma-4-12B-it,440-24,Sheet-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,448-11,Sheet-Level Manipulation,4,latex+json_rows+image+excel_1_image,True,True,True,False,False,True,True,True
spreadsheet,gemma-4-12B-it,463-17,Sheet-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,486-17,Sheet-Level Manipulation,0,none,False,False,False,False,False,False,False,False
spreadsheet,gemma-4-12B-it,488-14,Sheet-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,493-5,Sheet-Level Manipulation,0,none,False,False,False,False,False,False,False,False
spreadsheet,gemma-4-12B-it,496-15,Sheet-Level Manipulation,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
spreadsheet,gemma-4-12B-it,496-34,Sheet-Level Manipulation,4,latex+json_cells+json_rows+excel_1_image,True,True,True,False,True,True,False,True
spreadsheet,gemma-4-12B-it,510-3,Sheet-Level Manipulation,2,markdown+json_cells,True,False,False,True,True,False,False,False
spreadsheet,gemma-4-12B-it,516-46,Sheet-Level Manipulation,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
spreadsheet,gemma-4-12B-it,524-31,Sheet-Level Manipulation,0,none,False,False,False,False,False,False,False,False
spreadsheet,gemma-4-12B-it,531-18,Sheet-Level Manipulation,0,none,False,False,False,False,False,False,False,False
spreadsheet,gemma-4-12B-it,534-26,Sheet-Level Manipulation,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
spreadsheet,gemma-4-12B-it,535-20,Sheet-Level Manipulation,0,none,False,False,False,False,False,False,False,False
spreadsheet,gemma-4-12B-it,545-35,Sheet-Level Manipulation,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
spreadsheet,gemma-4-12B-it,547-43,Sheet-Level Manipulation,4,latex+markdown+json_rows+excel_1_image,True,True,True,True,False,True,False,True
spreadsheet,gemma-4-12B-it,560-12,Sheet-Level Manipulation,0,none,False,False,False,False,False,False,False,False
spreadsheet,gemma-4-12B-it,567-21,Sheet-Level Manipulation,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
spreadsheet,gemma-4-12B-it,577-40,Sheet-Level Manipulation,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
spreadsheet,gemma-4-12B-it,585-41,Sheet-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,599-9,Sheet-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,12307,Cell-Level Manipulation,1,excel_1_image,True,False,False,False,False,False,False,True
spreadsheet,gemma-4-12B-it,15380,Cell-Level Manipulation,3,latex+markdown+json_rows,True,True,True,True,False,True,False,False
spreadsheet,gemma-4-12B-it,30930,Cell-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,31202,Cell-Level Manipulation,3,latex+markdown+json_cells,True,True,True,True,True,False,False,False
spreadsheet,gemma-4-12B-it,33722,Cell-Level Manipulation,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
spreadsheet,gemma-4-12B-it,34033,Cell-Level Manipulation,1,json_cells,True,False,False,False,True,False,False,False
spreadsheet,gemma-4-12B-it,37900,Cell-Level Manipulation,3,markdown+json_cells+json_rows,True,True,False,True,True,True,False,False
spreadsheet,gemma-4-12B-it,38074,Cell-Level Manipulation,0,none,False,False,False,False,False,False,False,False
spreadsheet,gemma-4-12B-it,38462,Cell-Level Manipulation,1,excel_1_image,True,False,False,False,False,False,False,True
spreadsheet,gemma-4-12B-it,38537,Cell-Level Manipulation,4,markdown+json_cells+json_rows+excel_1_image,True,True,False,True,True,True,False,True
spreadsheet,gemma-4-12B-it,38703,Cell-Level Manipulation,5,latex+markdown+json_cells+image+excel_1_image,True,True,True,True,True,False,True,True
spreadsheet,gemma-4-12B-it,38823,Cell-Level Manipulation,2,json_cells+json_rows,True,False,False,False,True,True,False,False
spreadsheet,gemma-4-12B-it,38969,Cell-Level Manipulation,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
spreadsheet,gemma-4-12B-it,38985,Cell-Level Manipulation,1,json_cells,True,False,False,False,True,False,False,False
spreadsheet,gemma-4-12B-it,39046,Cell-Level Manipulation,3,latex+markdown+excel_1_image,True,True,True,True,False,False,False,True
spreadsheet,gemma-4-12B-it,39432,Cell-Level Manipulation,2,latex+json_cells,True,True,True,False,True,False,False,False
spreadsheet,gemma-4-12B-it,39515,Cell-Level Manipulation,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
spreadsheet,gemma-4-12B-it,39667,Cell-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,39903,Cell-Level Manipulation,5,latex+markdown+json_rows+image+excel_1_image,True,True,True,True,False,True,True,True
spreadsheet,gemma-4-12B-it,39931,Cell-Level Manipulation,3,markdown+json_cells+excel_1_image,True,True,False,True,True,False,False,True
spreadsheet,gemma-4-12B-it,40478,Cell-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,41410,Cell-Level Manipulation,5,latex+json_cells+json_rows+image+excel_1_image,True,True,True,False,True,True,True,True
spreadsheet,gemma-4-12B-it,41601,Cell-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,41691,Cell-Level Manipulation,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
spreadsheet,gemma-4-12B-it,41969,Cell-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,42198,Cell-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,42526,Cell-Level Manipulation,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
spreadsheet,gemma-4-12B-it,44389,Cell-Level Manipulation,4,latex+json_rows+image+excel_1_image,True,True,True,False,False,True,True,True
spreadsheet,gemma-4-12B-it,45300,Cell-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,45635,Cell-Level Manipulation,5,latex+markdown+json_cells+image+excel_1_image,True,True,True,True,True,False,True,True
spreadsheet,gemma-4-12B-it,45896,Cell-Level Manipulation,1,latex,True,False,True,False,False,False,False,False
spreadsheet,gemma-4-12B-it,46167,Cell-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,46240,Cell-Level Manipulation,3,markdown+json_cells+json_rows,True,True,False,True,True,True,False,False
spreadsheet,gemma-4-12B-it,47766,Cell-Level Manipulation,0,none,False,False,False,False,False,False,False,False
spreadsheet,gemma-4-12B-it,47798,Cell-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,47842,Cell-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,47933,Cell-Level Manipulation,0,none,False,False,False,False,False,False,False,False
spreadsheet,gemma-4-12B-it,48080,Cell-Level Manipulation,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
spreadsheet,gemma-4-12B-it,48257,Cell-Level Manipulation,3,json_cells+json_rows+image,True,True,False,False,True,True,True,False
spreadsheet,gemma-4-12B-it,48365,Cell-Level Manipulation,2,latex+excel_1_image,True,False,True,False,False,False,False,True
spreadsheet,gemma-4-12B-it,48588,Cell-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,48608,Cell-Level Manipulation,0,none,False,False,False,False,False,False,False,False
spreadsheet,gemma-4-12B-it,48620,Cell-Level Manipulation,5,markdown+json_cells+json_rows+image+excel_1_image,True,True,False,True,True,True,True,True
spreadsheet,gemma-4-12B-it,48643,Cell-Level Manipulation,1,image,True,False,False,False,False,False,True,False
spreadsheet,gemma-4-12B-it,48745,Cell-Level Manipulation,4,latex+json_cells+image+excel_1_image,True,True,True,False,True,False,True,True
spreadsheet,gemma-4-12B-it,48921,Cell-Level Manipulation,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
spreadsheet,gemma-4-12B-it,48924,Cell-Level Manipulation,2,latex+json_rows,True,False,True,False,False,True,False,False
spreadsheet,gemma-4-12B-it,48969,Cell-Level Manipulation,1,json_rows,True,False,False,False,False,True,False,False
spreadsheet,gemma-4-12B-it,48975,Cell-Level Manipulation,3,latex+json_rows+excel_1_image,True,True,True,False,False,True,False,True
spreadsheet,gemma-4-12B-it,48982,Cell-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,48983,Cell-Level Manipulation,0,none,False,False,False,False,False,False,False,False
spreadsheet,gemma-4-12B-it,49036,Cell-Level Manipulation,0,none,False,False,False,False,False,False,False,False
spreadsheet,gemma-4-12B-it,49196,Cell-Level Manipulation,2,latex+markdown,True,False,True,True,False,False,False,False
spreadsheet,gemma-4-12B-it,49237,Cell-Level Manipulation,0,none,False,False,False,False,False,False,False,False
spreadsheet,gemma-4-12B-it,49300,Cell-Level Manipulation,5,latex+json_cells+json_rows+image+excel_1_image,True,True,True,False,True,True,True,True
spreadsheet,gemma-4-12B-it,49333,Cell-Level Manipulation,5,latex+markdown+json_cells+image+excel_1_image,True,True,True,True,True,False,True,True
spreadsheet,gemma-4-12B-it,49667,Cell-Level Manipulation,2,json_cells+image,True,True,False,False,True,False,True,False
spreadsheet,gemma-4-12B-it,49801,Cell-Level Manipulation,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
spreadsheet,gemma-4-12B-it,50088,Cell-Level Manipulation,2,latex+excel_1_image,True,False,True,False,False,False,False,True
spreadsheet,gemma-4-12B-it,50193,Cell-Level Manipulation,3,latex+markdown+image,True,True,True,True,False,False,True,False
spreadsheet,gemma-4-12B-it,50324,Cell-Level Manipulation,3,json_cells+image+excel_1_image,True,True,False,False,True,False,True,True
spreadsheet,gemma-4-12B-it,50526,Cell-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,50682,Cell-Level Manipulation,2,markdown+json_cells,True,False,False,True,True,False,False,False
spreadsheet,gemma-4-12B-it,50768,Cell-Level Manipulation,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
spreadsheet,gemma-4-12B-it,50796,Cell-Level Manipulation,2,json_cells+excel_1_image,True,True,False,False,True,False,False,True
spreadsheet,gemma-4-12B-it,50916,Cell-Level Manipulation,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
spreadsheet,gemma-4-12B-it,50952,Cell-Level Manipulation,0,none,False,False,False,False,False,False,False,False
spreadsheet,gemma-4-12B-it,51090,Cell-Level Manipulation,0,none,False,False,False,False,False,False,False,False
spreadsheet,gemma-4-12B-it,51262,Cell-Level Manipulation,3,json_cells+json_rows+image,True,True,False,False,True,True,True,False
spreadsheet,gemma-4-12B-it,51289,Cell-Level Manipulation,0,none,False,False,False,False,False,False,False,False
spreadsheet,gemma-4-12B-it,51359,Cell-Level Manipulation,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
spreadsheet,gemma-4-12B-it,51431,Cell-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,51586,Cell-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,52216,Cell-Level Manipulation,3,latex+markdown+image,True,False,True,True,False,False,True,False
spreadsheet,gemma-4-12B-it,52575,Cell-Level Manipulation,0,none,False,False,False,False,False,False,False,False
spreadsheet,gemma-4-12B-it,52807,Cell-Level Manipulation,3,json_cells+json_rows+image,True,True,False,False,True,True,True,False
spreadsheet,gemma-4-12B-it,52917,Cell-Level Manipulation,2,latex+image,True,False,True,False,False,False,True,False
spreadsheet,gemma-4-12B-it,53167,Cell-Level Manipulation,1,json_cells,True,False,False,False,True,False,False,False
spreadsheet,gemma-4-12B-it,54144,Cell-Level Manipulation,2,json_rows+excel_1_image,True,True,False,False,False,True,False,True
spreadsheet,gemma-4-12B-it,54196,Cell-Level Manipulation,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
spreadsheet,gemma-4-12B-it,54242,Cell-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,54590,Cell-Level Manipulation,0,none,False,False,False,False,False,False,False,False
spreadsheet,gemma-4-12B-it,54675,Cell-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,1563,Cell-Level Manipulation,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
spreadsheet,gemma-4-12B-it,1818,Cell-Level Manipulation,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
spreadsheet,gemma-4-12B-it,1925,Cell-Level Manipulation,0,none,False,False,False,False,False,False,False,False
spreadsheet,gemma-4-12B-it,2768,Cell-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,3002,Cell-Level Manipulation,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
spreadsheet,gemma-4-12B-it,3413,Cell-Level Manipulation,5,markdown+json_cells+json_rows+image+excel_1_image,True,True,False,True,True,True,True,True
spreadsheet,gemma-4-12B-it,3911,Cell-Level Manipulation,1,json_cells,True,True,False,False,True,False,False,False
spreadsheet,gemma-4-12B-it,4714,Cell-Level Manipulation,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
spreadsheet,gemma-4-12B-it,5835,Cell-Level Manipulation,0,none,False,False,False,False,False,False,False,False
spreadsheet,gemma-4-12B-it,6239,Cell-Level Manipulation,0,none,False,False,False,False,False,False,False,False
spreadsheet,gemma-4-12B-it,6698,Cell-Level Manipulation,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
spreadsheet,gemma-4-12B-it,7665,Cell-Level Manipulation,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
spreadsheet,gemma-4-12B-it,7902,Cell-Level Manipulation,1,excel_1_image,True,False,False,False,False,False,False,True
spreadsheet,gemma-4-12B-it,8942,Cell-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,9111,Cell-Level Manipulation,0,none,False,False,False,False,False,False,False,False
spreadsheet,gemma-4-12B-it,9391,Cell-Level Manipulation,2,latex+markdown,True,False,True,True,False,False,False,False
spreadsheet,gemma-4-12B-it,9448,Cell-Level Manipulation,1,json_rows,True,False,False,False,False,True,False,False
spreadsheet,gemma-4-12B-it,9569,Cell-Level Manipulation,3,latex+json_cells+json_rows,True,True,True,False,True,True,False,False
spreadsheet,gemma-4-12B-it,9726,Cell-Level Manipulation,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
spreadsheet,gemma-4-12B-it,10452,Cell-Level Manipulation,5,markdown+json_cells+json_rows+image+excel_1_image,True,True,False,True,True,True,True,True
spreadsheet,gemma-4-12B-it,10747,Cell-Level Manipulation,0,none,False,False,False,False,False,False,False,False
spreadsheet,gemma-4-12B-it,11276,Cell-Level Manipulation,4,latex+markdown+json_rows+excel_1_image,True,True,True,True,False,True,False,True
spreadsheet,gemma-4-12B-it,11842,Cell-Level Manipulation,0,none,False,False,False,False,False,False,False,False
spreadsheet,gemma-4-12B-it,12864,Cell-Level Manipulation,5,latex+markdown+json_cells+image+excel_1_image,True,True,True,True,True,False,True,True
spreadsheet,gemma-4-12B-it,13284,Cell-Level Manipulation,0,none,False,False,False,False,False,False,False,False
